6.2649077459117052e+02 0.0000000000000000e+00 1.1274453077179252e-07 1.1276243521901809e-07
6.3697429035620053e+02 0.0000000000000000e+00 1.1286229034429617e-07 1.1288015782414073e-07
6.8294047486440877e+02 0.0000000000000000e+00 1.1338046936743319e-07 1.1339799846828755e-07
6.8939186918135022e+02 0.0000000000000000e+00 1.1345343161444939e-07 1.1347093415389250e-07
6.4745780612123042e+02 0.0000000000000000e+00 1.1298015202748153e-07 1.1299795183478478e-07
6.8939186918135022e+02 0.0000000000000000e+00 1.1345362065753074e-07 1.1347112500650568e-07
7.1035890071141012e+02 0.0000000000000000e+00 1.1369155290553357e-07 1.1370907625320310e-07
7.2084241647644012e+02 0.0000000000000000e+00 1.1381104627038615e-07 1.1382863924660297e-07
7.6680860098464836e+02 0.0000000000000000e+00 1.1433688098467590e-07 1.1435500442116193e-07
7.7325999530158981e+02 0.0000000000000000e+00 1.1441091807220127e-07 1.1442909884205030e-07
7.3132593224147001e+02 0.0000000000000000e+00 1.1393064070778328e-07 1.1394833752366540e-07
7.7325999530158981e+02 0.0000000000000000e+00 1.1441109674098554e-07 1.1442927915713679e-07
7.0598695314450276e+02 0.0000000000000000e+00 1.1364189021887139e-07 1.1365939595952496e-07
7.1428449512607892e+02 0.0000000000000000e+00 1.1373635502483003e-07 1.1375389976409773e-07
7.5066602535299023e+02 0.0000000000000000e+00 1.1415175202940639e-07 1.1416968744645019e-07
7.5577220503396018e+02 0.0000000000000000e+00 1.1421021858702524e-07 1.1422821746060048e-07
7.2258203710765520e+02 0.0000000000000000e+00 1.1383088123048649e-07 1.1384848939505396e-07
7.5577220503396018e+02 0.0000000000000000e+00 1.1421029890759924e-07 1.1422829855885445e-07
7.7267297889288227e+02 0.0000000000000000e+00 1.1440426378177577e-07 1.1442244176923934e-07
7.8112336582234332e+02 0.0000000000000000e+00 1.1450158292573285e-07 1.1451981691064931e-07
8.1817506235921098e+02 0.0000000000000000e+00 1.1492959720235734e-07 1.1494770710805325e-07
8.2337530046964855e+02 0.0000000000000000e+00 1.1498986352000192e-07 1.1500790993139609e-07
7.8957375275180436e+02 0.0000000000000000e+00 1.1459895940032961e-07 1.1461722009043315e-07
8.2337530046964855e+02 0.0000000000000000e+00 1.1498990897474079e-07 1.1500795576940943e-07
8.4027607432857064e+02 0.0000000000000000e+00 1.1518616289303745e-07 1.1520395910204677e-07
8.4872646125803169e+02 0.0000000000000000e+00 1.1528463644552832e-07 1.1530229616685794e-07
8.8577815779489936e+02 0.0000000000000000e+00 1.1571778892513516e-07 1.1573501896681877e-07
8.9097839590533692e+02 0.0000000000000000e+00 1.1577881381403844e-07 1.1579602507655637e-07
8.5717684818749274e+02 0.0000000000000000e+00 1.1538315600341122e-07 1.1540068452543141e-07
8.9097839590533692e+02 0.0000000000000000e+00 1.1577880437046529e-07 1.1579601567647986e-07
9.0787916976425902e+02 0.0000000000000000e+00 1.1597742713835111e-07 1.1599466184024574e-07
9.1632955669372006e+02 0.0000000000000000e+00 1.1607710902720290e-07 1.1609439837110084e-07
9.5338125323058773e+02 0.0000000000000000e+00 1.1651563470904436e-07 1.1653331423071668e-07
9.5858149134102530e+02 0.0000000000000000e+00 1.1657745582534674e-07 1.1659518403877273e-07
9.2477994362318111e+02 0.0000000000000000e+00 1.1617682827389389e-07 1.1619419392461979e-07
9.5858149134102530e+02 0.0000000000000000e+00 1.1657739210169363e-07 1.1659511981639693e-07
9.7548226519994739e+02 0.0000000000000000e+00 1.1677850442658207e-07 1.1679633273085262e-07
9.8393265212940844e+02 0.0000000000000000e+00 1.1687946302226852e-07 1.1689730135901512e-07
1.0209843486662761e+03 0.0000000000000000e+00 1.1732364025892716e-07 1.1734122763877704e-07
1.0261845867767136e+03 0.0000000000000000e+00 1.1738628201718556e-07 1.1740381241994868e-07
9.9238303905886949e+02 0.0000000000000000e+00 1.1698045383059780e-07 1.1699827334313033e-07
1.0261845867767136e+03 0.0000000000000000e+00 1.1738619289673402e-07 1.1740372250647446e-07
1.0430853606356357e+03 0.0000000000000000e+00 1.1758992961510453e-07 1.1760728597088666e-07
1.0515357475650967e+03 0.0000000000000000e+00 1.1769223080521289e-07 1.1770952411538580e-07
1.0885874441019644e+03 0.0000000000000000e+00 1.1814231222523188e-07 1.1815969333705931e-07
1.0937876822124019e+03 0.0000000000000000e+00 1.1820578466316154e-07 1.1822323065972361e-07
1.0599861344945577e+03 0.0000000000000000e+00 1.1779456624560772e-07 1.1781182263064849e-07
1.0937876822124019e+03 0.0000000000000000e+00 1.1820571226035345e-07 1.1822315760249750e-07
1.1135909784221813e+03 0.0000000000000000e+00 1.1844768935334305e-07 1.1846546484709686e-07
1.1234926265270708e+03 0.0000000000000000e+00 1.1856929834978771e-07 1.1858726606852749e-07
1.1669075451408178e+03 0.0000000000000000e+00 1.1910459686366735e-07 1.1912318897561162e-07
1.1730008670515192e+03 0.0000000000000000e+00 1.1918011969588256e-07 1.1919873789819266e-07
1.1333942746319606e+03 0.0000000000000000e+00 1.1869096564347675e-07 1.1870912276983744e-07
1.1730008670515192e+03 0.0000000000000000e+00 1.1918007814867402e-07 1.1919869605294288e-07
1.1984987815649401e+03 0.0000000000000000e+00 1.1949670652266241e-07 1.1951525436820741e-07
1.2112477388216505e+03 0.0000000000000000e+00 1.1965605572258365e-07 1.1967449421131459e-07
1.2671470129472273e+03 0.0000000000000000e+00 1.2035807404970003e-07 1.2037628089142891e-07
1.2749925251052030e+03 0.0000000000000000e+00 1.2045712912674379e-07 1.2047539423115537e-07
1.2239966960783611e+03 0.0000000000000000e+00 1.1981555207511881e-07 1.1983387068251926e-07
1.2749925251052030e+03 0.0000000000000000e+00 1.2045729012071723e-07 1.2047555690153619e-07
1.1953228704838725e+03 0.0000000000000000e+00 1.1945721276939805e-07 1.1947578249337616e-07
1.2064838722000491e+03 0.0000000000000000e+00 1.1959657280908510e-07 1.1961505512902455e-07
1.2554205720325160e+03 0.0000000000000000e+00 1.2021018264864323e-07 1.2022834891195350e-07
1.2622888807809322e+03 0.0000000000000000e+00 1.2029671652220437e-07 1.2031489889482692e-07
1.2176448739162258e+03 0.0000000000000000e+00 1.1973604143317146e-07 1.1975441915767951e-07
1.2622888807809322e+03 0.0000000000000000e+00 1.2029682195384488e-07 1.2031500540064780e-07
1.2846108842132855e+03 0.0000000000000000e+00 1.2057884377833037e-07 1.2059721307673863e-07
1.2957718859294621e+03 0.0000000000000000e+00 1.2072061467346498e-07 1.2073913135636387e-07
1.3447085857619290e+03 0.0000000000000000e+00 1.2134473701944576e-07 1.2136374957706001e-07
1.3515768945103453e+03 0.0000000000000000e+00 1.2143265250399160e-07 1.2145165717955179e-07
1.3069328876456389e+03 0.0000000000000000e+00 1.2086252128291165e-07 1.2088119781550581e-07
1.3515768945103453e+03 0.0000000000000000e+00 1.2143291091600702e-07 1.2145191814129771e-07
1.2811856579284790e+03 0.0000000000000000e+00 1.2053551624213123e-07 1.2055384577010370e-07
1.2906340465022524e+03 0.0000000000000000e+00 1.2065540776491060e-07 1.2067385384015942e-07
1.3320615964026438e+03 0.0000000000000000e+00 1.2118290615565568e-07 1.2120186741946143e-07
1.3378759893711197e+03 0.0000000000000000e+00 1.2125718909046196e-07 1.2127618301017597e-07
1.3000824350760258e+03 0.0000000000000000e+00 1.2077539183259565e-07 1.2079397016644831e-07
1.3378759893711197e+03 0.0000000000000000e+00 1.2125733974386862e-07 1.2127633520667125e-07
1.3567727665186665e+03 0.0000000000000000e+00 1.2149947824544824e-07 1.2151846428348833e-07
1.3662211550924399e+03 0.0000000000000000e+00 1.2162106771138396e-07 1.2163997873672953e-07
1.4076487049928312e+03 0.0000000000000000e+00 1.2215605071447975e-07 1.2217430253486388e-07
1.4134630979613071e+03 0.0000000000000000e+00 1.2223137964883145e-07 1.2224953520923896e-07
1.3756695436662133e+03 0.0000000000000000e+00 1.2174275068360829e-07 1.2176154652263285e-07
1.4134630979613071e+03 0.0000000000000000e+00 1.2223153096140116e-07 1.2224968813646916e-07
1.3542050260893182e+03 0.0000000000000000e+00 1.2146654129175194e-07 1.2148553968150699e-07
1.3623695444484174e+03 0.0000000000000000e+00 1.2157153028786408e-07 1.2159047709282584e-07
1.3981678172536988e+03 0.0000000000000000e+00 1.2203326487627800e-07 1.2205168403507691e-07
1.4031921362439136e+03 0.0000000000000000e+00 1.2209826390171878e-07 1.2211659273661245e-07
1.3705340628075166e+03 0.0000000000000000e+00 1.2167658836709151e-07 1.2169545143218194e-07
1.4031921362439136e+03 0.0000000000000000e+00 1.2209835505434437e-07 1.2211668485099677e-07
1.4195211729621121e+03 0.0000000000000000e+00 1.2231010421981942e-07 1.2232817236879706e-07
1.4276856913212114e+03 0.0000000000000000e+00 1.2241636035360966e-07 1.2243432912494522e-07
1.4634839641264928e+03 0.0000000000000000e+00 1.2288370668862685e-07 1.2290162177719984e-07
1.4685082831167076e+03 0.0000000000000000e+00 1.2294951547366738e-07 1.2296747081964049e-07
1.4358502096803106e+03 0.0000000000000000e+00 1.2252268105361131e-07 1.2254058076390534e-07
1.4685082831167076e+03 0.0000000000000000e+00 1.2294956939799291e-07 1.2296752536569278e-07
1.4848373198349061e+03 0.0000000000000000e+00 1.2316388634055850e-07 1.2318202454256212e-07
1.4930018381940054e+03 0.0000000000000000e+00 1.2327143340268606e-07 1.2328967550970030e-07
1.5288001109992867e+03 0.0000000000000000e+00 1.2374451852550467e-07 1.2376306963999031e-07
1.5338244299895016e+03 0.0000000000000000e+00 1.2381117143805744e-07 1.2382972696600979e-07
1.5011663565531046e+03 0.0000000000000000e+00 1.2337903601769376e-07 1.2339737874476473e-07
1.5338244299895016e+03 0.0000000000000000e+00 1.2381116788805821e-07 1.2382972343437831e-07
1.5501534667077001e+03 0.0000000000000000e+00 1.2402812636039395e-07 1.2404661832950589e-07
1.5583179850667993e+03 0.0000000000000000e+00 1.2413701656440675e-07 1.2415543688880867e-07
1.5941162578720807e+03 0.0000000000000000e+00 1.2461607034175887e-07 1.2463407725151414e-07
1.5991405768622956e+03 0.0000000000000000e+00 1.2468360080088001e-07 1.2470156491076340e-07
1.5664825034258986e+03 0.0000000000000000e+00 1.2424595150106220e-07 1.2426428194229371e-07
1.5991405768622956e+03 0.0000000000000000e+00 1.2468354599525328e-07 1.2470150966578531e-07
1.6154696135804941e+03 0.0000000000000000e+00 1.2490326685837467e-07 1.2492116703612872e-07
1.6236341319395933e+03 0.0000000000000000e+00 1.2501357003429421e-07 1.2503149082805719e-07
1.6594324047448747e+03 0.0000000000000000e+00 1.2549888191380489e-07 1.2551729936016500e-07
1.6644567237350896e+03 0.0000000000000000e+00 1.2556732221305748e-07 1.2558584577077506e-07
1.6317986502986926e+03 0.0000000000000000e+00 1.2512391158595674e-07 1.2514189073951553e-07
1.6644567237350896e+03 0.0000000000000000e+00 1.2556723524550835e-07 1.2558575803809956e-07
1.6827397809819925e+03 0.0000000000000000e+00 1.2581653103451057e-07 1.2583544313052945e-07
1.6918813096054439e+03 0.0000000000000000e+00 1.2594177455339336e-07 1.2596085901469172e-07
1.7319633966467309e+03 0.0000000000000000e+00 1.2649307038391457e-07 1.2651245288130121e-07
1.7375889527227009e+03 0.0000000000000000e+00 1.2657087367220298e-07 1.2659023213872927e-07
1.7010228382288951e+03 0.0000000000000000e+00 1.2606706428478416e-07 1.2608628923678700e-07
1.7375889527227009e+03 0.0000000000000000e+00 1.2657076005433058e-07 1.2659011745558215e-07
1.7558720099696038e+03 0.0000000000000000e+00 1.2682386197026605e-07 1.2684306355037065e-07
1.7650135385930553e+03 0.0000000000000000e+00 1.2695104117350181e-07 1.2697014398788229e-07
1.8050956256343422e+03 0.0000000000000000e+00 1.2751081679013534e-07 1.2752969801463905e-07
1.8107211817103123e+03 0.0000000000000000e+00 1.2758978817037045e-07 1.2760869309626766e-07
1.7741550672165067e+03 0.0000000000000000e+00 1.2707827852580682e-07 1.2709728709453285e-07
1.8107211817103123e+03 0.0000000000000000e+00 1.2758973507758537e-07 1.2760863957261455e-07
1.8303640943075914e+03 0.0000000000000000e+00 1.2786589760081528e-07 1.2788499543047537e-07
1.8401855506062309e+03 0.0000000000000000e+00 1.2800471392789548e-07 1.2802395593400913e-07
1.8832488589925733e+03 0.0000000000000000e+00 1.2861579073574457e-07 1.2863557280489123e-07
1.8892928320994283e+03 0.0000000000000000e+00 1.2870196158913193e-07 1.2872175893730739e-07
1.8500070069048704e+03 0.0000000000000000e+00 1.2814362235357216e-07 1.2816302061948514e-07
1.8892928320994283e+03 0.0000000000000000e+00 1.2870202125882098e-07 1.2872181933408045e-07
1.9112674006347843e+03 0.0000000000000000e+00 1.2901610708473224e-07 1.2903577894201444e-07
1.9222546849024623e+03 0.0000000000000000e+00 1.2917404833132269e-07 1.2919355995861413e-07
1.9704297005376654e+03 0.0000000000000000e+00 1.2986952152572957e-07 1.2988816924557310e-07
1.9771911062408519e+03 0.0000000000000000e+00 1.2996754261025306e-07 1.2998612205293601e-07
1.9332419691701400e+03 0.0000000000000000e+00 1.2933213795525893e-07 1.2935144780234543e-07
1.9771911062408519e+03 0.0000000000000000e+00 1.2996778268310967e-07 1.2998636463712562e-07
1.9083721084257388e+03 0.0000000000000000e+00 1.2897467079456484e-07 1.2899437512117503e-07
1.9179117465888942e+03 0.0000000000000000e+00 1.2911167242490868e-07 1.2913125353786906e-07
1.9597393908427289e+03 0.0000000000000000e+00 1.2971462256417879e-07 1.2973342238955957e-07
1.9656099374046705e+03 0.0000000000000000e+00 1.2979957267441766e-07 1.2981828181696086e-07
1.9274513847520495e+03 0.0000000000000000e+00 1.2924878083989520e-07 1.2926820097066516e-07
1.9656099374046705e+03 0.0000000000000000e+00 1.2979972507030018e-07 1.2981843577175612e-07
1.9846892137309810e+03 0.0000000000000000e+00 1.3007663022154604e-07 1.3009516898093345e-07
1.9942288518941364e+03 0.0000000000000000e+00 1.3021573309352220e-07 1.3023426426843721e-07
2.0360564961479711e+03 0.0000000000000000e+00 1.3082791886076000e-07 1.3084688954859013e-07
2.0419270427099127e+03 0.0000000000000000e+00 1.3091414134226901e-07 1.3093319236957202e-07
2.0037684900572917e+03 0.0000000000000000e+00 1.3035495073453973e-07 1.3037352642494568e-07
2.0419270427099127e+03 0.0000000000000000e+00 1.3091432807258607e-07 1.3093338111391876e-07
1.9813582853780433e+03 0.0000000000000000e+00 1.3002823524956599e-07 1.3004678914267701e-07
1.9892324593647299e+03 0.0000000000000000e+00 1.3014293310159572e-07 1.3016146131305898e-07
2.0237576837678935e+03 0.0000000000000000e+00 1.3064740272476509e-07 1.3066619808313556e-07
2.0286033292981622e+03 0.0000000000000000e+00 1.3071842809990006e-07 1.3073729125080959e-07
1.9971066333514163e+03 0.0000000000000000e+00 1.3025770673242046e-07 1.3027624619551772e-07
2.0286033292981622e+03 0.0000000000000000e+00 1.3071852454825260e-07 1.3073738868638880e-07
2.0443516772715350e+03 0.0000000000000000e+00 1.3094990674604949e-07 1.3096899193513878e-07
2.0522258512582216e+03 0.0000000000000000e+00 1.3106603071803946e-07 1.3108520823503658e-07
2.0867510756613851e+03 0.0000000000000000e+00 1.3157680412832678e-07 1.3159606325236492e-07
2.0915967211916536e+03 0.0000000000000000e+00 1.3164872981682509e-07 1.3166795234267673e-07
2.0601000252449080e+03 0.0000000000000000e+00 1.3118222802061408e-07 1.3120147559376384e-07
2.0915967211916536e+03 0.0000000000000000e+00 1.3164879928307754e-07 1.3166802262781850e-07
2.1073450691650264e+03 0.0000000000000000e+00 1.3188306388808509e-07 1.3190211069044510e-07
2.1152192431517128e+03 0.0000000000000000e+00 1.3200063233267265e-07 1.3201957035552542e-07
2.1497444675548768e+03 0.0000000000000000e+00 1.3251781525716790e-07 1.3253640010797435e-07
2.1545901130851453e+03 0.0000000000000000e+00 1.3259067466879486e-07 1.3260925225392651e-07
2.1230934171383992e+03 0.0000000000000000e+00 1.3211826622823343e-07 1.3213709521305495e-07
2.1545901130851453e+03 0.0000000000000000e+00 1.3259069246842769e-07 1.3260927034627503e-07
2.1703384610585181e+03 0.0000000000000000e+00 1.3282790169711215e-07 1.3284656000726886e-07
2.1782126350452045e+03 0.0000000000000000e+00 1.3294696050488423e-07 1.3296571738440889e-07
2.2127378594483685e+03 0.0000000000000000e+00 1.3347076221000520e-07 1.3349025785009732e-07
2.2175835049786369e+03 0.0000000000000000e+00 1.3354459098005073e-07 1.3356420189627092e-07
2.1860868090318909e+03 0.0000000000000000e+00 1.3306607421405514e-07 1.3308496439226628e-07
2.2175835049786369e+03 0.0000000000000000e+00 1.3354455480215480e-07 1.3356416534709497e-07
2.2333318529520097e+03 0.0000000000000000e+00 1.3378482040464509e-07 1.3380476088129842e-07
2.2412060269386961e+03 0.0000000000000000e+00 1.3390543746823193e-07 1.3392550174564432e-07
2.2757312513418601e+03 0.0000000000000000e+00 1.3443614883886711e-07 1.3445631649295762e-07
2.2805768968721286e+03 0.0000000000000000e+00 1.3451098665981165e-07 1.3453111655125100e-07
2.2490802009253825e+03 0.0000000000000000e+00 1.3402610231976223e-07 1.3404625449524767e-07
2.2805768968721286e+03 0.0000000000000000e+00 1.3451090556087679e-07 1.3453103466611332e-07
2.2963252448455014e+03 0.0000000000000000e+00 1.3475437252057577e-07 1.3477432818575749e-07
2.3041994188321878e+03 0.0000000000000000e+00 1.3487662530074806e-07 1.3489648351173969e-07
2.3387246432353518e+03 0.0000000000000000e+00 1.3541455794350326e-07 1.3543418805632339e-07
2.3435702887656203e+03 0.0000000000000000e+00 1.3549042743064779e-07 1.3551007209749672e-07
2.3120735928188742e+03 0.0000000000000000e+00 1.3499892275876953e-07 1.3501869065138373e-07
2.3435702887656203e+03 0.0000000000000000e+00 1.3549033924146664e-07 1.3550998308729685e-07
2.3599932913029106e+03 0.0000000000000000e+00 1.3574773970085191e-07 1.3576752593296717e-07
2.3682047925715560e+03 0.0000000000000000e+00 1.3587703707331207e-07 1.3589694043214293e-07
2.4042090673648468e+03 0.0000000000000000e+00 1.3644604423124085e-07 1.3646653834204447e-07
2.4092622989147826e+03 0.0000000000000000e+00 1.3652630330498454e-07 1.3654685443295939e-07
2.3764162938402014e+03 0.0000000000000000e+00 1.3600638634181020e-07 1.3602642622522930e-07
2.4092622989147826e+03 0.0000000000000000e+00 1.3652623708530352e-07 1.3654678754483950e-07
2.4292886405849754e+03 0.0000000000000000e+00 1.3684478842358604e-07 1.3686541275394547e-07
2.4393018114200722e+03 0.0000000000000000e+00 1.3700498116716093e-07 1.3702554050379402e-07
2.4832057143124180e+03 0.0000000000000000e+00 1.3771045639907358e-07 1.3773017523178737e-07
2.4893676655955542e+03 0.0000000000000000e+00 1.3781002638610711e-07 1.3782961586240868e-07
2.4493149822551686e+03 0.0000000000000000e+00 1.3716527003348811e-07 1.3718569967700200e-07
2.4893676655955542e+03 0.0000000000000000e+00 1.3781001530545548e-07 1.3782960479075680e-07
2.5180783010098485e+03 0.0000000000000000e+00 1.3827518451915726e-07 1.3829440987853776e-07
2.5324336187169956e+03 0.0000000000000000e+00 1.3850965355051882e-07 1.3852889468055934e-07
2.5953761655867952e+03 0.0000000000000000e+00 1.3954381445319252e-07 1.3956384807207247e-07
2.6042102072527318e+03 0.0000000000000000e+00 1.3968982113388339e-07 1.3970988182237843e-07
2.5467889364241432e+03 0.0000000000000000e+00 1.3874442606550402e-07 1.3876380665136791e-07
2.6042102072527318e+03 0.0000000000000000e+00 1.3969031286051146e-07 1.3971037881714988e-07
2.5087709304586442e+03 0.0000000000000000e+00 1.3812417714000021e-07 1.3814346641055247e-07
2.5184725628901892e+03 0.0000000000000000e+00 1.3828211732249379e-07 1.3830134092711113e-07
2.5610104897054257e+03 0.0000000000000000e+00 1.3897746837486819e-07 1.3899705952641055e-07
2.5669807250479148e+03 0.0000000000000000e+00 1.3907550291935798e-07 1.3909518993621547e-07
2.5281741953217347e+03 0.0000000000000000e+00 1.3844017838239787e-07 1.3845940079676107e-07
2.5669807250479148e+03 0.0000000000000000e+00 1.3907563838545632e-07 1.3909532681619246e-07
2.5863839899110048e+03 0.0000000000000000e+00 1.3939516445161168e-07 1.3941512502532177e-07
2.5960856223425499e+03 0.0000000000000000e+00 1.3955575991700780e-07 1.3957579991962837e-07
